# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# 4U1735-444     ,    693490201,      264.737,       -44.45,      346.052,     -6.99024,      56383.3
# U1735-44       ,     90340201,      264.743,     -44.4499,      346.054,     -6.99377,      52155.1
#
# Total observation time: 105685.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
           589.110535,            21.046000,             0.008626
           588.104492,            21.082001,             0.007800
           587.101990,            21.118000,             0.008644
           586.102844,            21.153999,             0.008190
           585.107117,            21.190001,             0.007931
           584.114746,            21.226000,             0.008055
           583.125793,            21.261999,             0.007767
           582.140076,            21.298000,             0.007436
           581.157776,            21.334000,             0.007435
           580.178711,            21.370001,             0.008435
           579.203003,            21.406000,             0.007706
           578.230591,            21.441999,             0.007424
           577.261353,            21.478001,             0.007688
           576.295410,            21.514000,             0.006442
           575.332703,            21.549999,             0.006379
           574.373169,            21.586000,             0.005748
           573.416870,            21.622000,             0.005593
           572.463745,            21.658001,             0.007171
           571.513733,            21.694000,             0.006702
           570.566956,            21.730000,             0.006304
           569.623291,            21.766001,             0.007327
           568.682678,            21.802000,             0.006842
           567.745239,            21.837999,             0.006769
           566.810791,            21.874001,             0.006801
           565.879517,            21.910000,             0.006640
           564.951233,            21.945999,             0.006341
           564.026001,            21.982000,             0.006907
           563.103882,            22.018000,             0.006472
           562.184570,            22.054001,             0.005461
           561.268433,            22.090000,             0.007048
           560.355225,            22.125999,             0.005779
           559.444946,            22.162001,             0.006158
           558.537720,            22.198000,             0.006424
           557.633362,            22.233999,             0.005610
           556.731873,            22.270000,             0.005577
           555.833374,            22.306000,             0.005697
           554.937805,            22.341999,             0.005934
           554.045044,            22.378000,             0.005865
           553.155151,            22.414000,             0.006029
           552.268127,            22.450001,             0.005465
           551.383972,            22.486000,             0.005781
           550.502625,            22.521999,             0.005774
           549.624084,            22.558001,             0.005322
           548.748291,            22.594000,             0.005347
           547.875427,            22.629999,             0.005804
           547.005127,            22.666000,             0.005861
           546.137817,            22.702000,             0.005163
           545.273132,            22.738001,             0.005458
           544.411133,            22.774000,             0.006066
           543.551941,            22.809999,             0.006852
           542.695374,            22.846001,             0.007745
           541.841614,            22.882000,             0.006954
           540.990479,            22.917999,             0.007857
           540.141968,            22.954000,             0.009181
           539.296204,            22.990000,             0.010299
           538.453064,            23.025999,             0.009215
           537.612488,            23.062000,             0.008691
           536.774597,            23.098000,             0.009774
           535.939270,            23.134001,             0.009990
           535.106567,            23.170000,             0.011098
           534.276428,            23.205999,             0.011739
           533.448914,            23.242001,             0.011761
           532.623901,            23.278000,             0.010278
           531.801514,            23.313999,             0.010077
           530.981567,            23.350000,             0.007372
           530.164185,            23.386000,             0.009465
           529.349304,            23.422001,             0.008980
           528.536926,            23.458000,             0.008065
           527.727051,            23.493999,             0.005972
           526.919678,            23.530001,             0.005495
           526.114685,            23.566000,             0.008255
           525.312256,            23.601999,             0.009398
           524.512207,            23.638000,             0.010781
           523.714600,            23.674000,             0.010714
           522.919495,            23.709999,             0.011467
           522.126648,            23.746000,             0.010449
           521.336304,            23.782000,             0.009974
           520.548279,            23.818001,             0.011314
           519.762695,            23.854000,             0.010508
           518.979492,            23.889999,             0.011487
           518.198547,            23.926001,             0.010906
           517.420105,            23.962000,             0.010318
           516.643860,            23.997999,             0.010042
           515.869995,            24.034000,             0.008893
