# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# GS 1354-645    ,    727961501,      209.541,     -64.7347,      309.978,     -2.77966,      57240.8
#
# Total observation time: 23938.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
          1087.771484,            11.398000,             0.009938
          1084.346680,            11.434000,             0.010059
          1080.943359,            11.470000,             0.009385
          1077.561279,            11.506000,             0.009188
          1074.200317,            11.542000,             0.008507
          1070.860229,            11.578000,             0.009472
          1067.540771,            11.614000,             0.008777
          1064.242065,            11.650000,             0.009228
          1060.963623,            11.686000,             0.009651
          1057.705200,            11.722000,             0.008196
          1054.466675,            11.758000,             0.008706
          1051.248047,            11.794000,             0.008697
          1048.048950,            11.830000,             0.008206
          1044.869385,            11.866000,             0.008679
          1041.708862,            11.902000,             0.008672
          1038.567627,            11.938000,             0.007964
          1035.445068,            11.974000,             0.008719
          1032.341309,            12.010000,             0.008449
          1029.256104,            12.046000,             0.007608
          1026.189453,            12.082000,             0.007774
          1023.140808,            12.118000,             0.007003
          1020.110229,            12.154000,             0.007840
          1017.097595,            12.190000,             0.007437
          1014.102661,            12.226000,             0.007450
          1011.125427,            12.262000,             0.007627
          1008.165527,            12.298000,             0.007028
          1005.222961,            12.334000,             0.006583
          1002.297424,            12.370000,             0.007289
           999.389038,            12.406000,             0.006391
           996.497314,            12.442000,             0.006770
           993.622375,            12.478000,             0.007101
           990.763916,            12.514000,             0.006764
           987.921814,            12.550000,             0.006494
           985.096130,            12.586000,             0.006305
           982.286560,            12.622000,             0.005795
           979.492859,            12.658000,             0.006035
           976.714966,            12.694000,             0.006380
           973.952820,            12.730000,             0.006004
           971.206238,            12.766000,             0.005807
           968.475220,            12.802000,             0.005358
           965.759399,            12.838000,             0.006089
           963.058899,            12.874000,             0.005727
           960.373352,            12.910000,             0.005859
           957.702698,            12.946000,             0.005565
           955.046997,            12.982000,             0.005289
           952.405884,            13.018000,             0.005220
           949.779297,            13.054000,             0.000000
