# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# GS 1826-238    ,    150390101,      277.368,     -23.7969,      9.27256,     -6.08806,      52735.9
# GS 1826-238    ,    150390301,      277.368,     -23.7969,      9.27256,     -6.08806,      52737.9
# GS 1826-238    ,    156160101,      277.368,     -23.7969,      9.27256,     -6.08806,      52537.1
#
# Total observation time: 208673.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
           864.001404,            14.350000,             0.010204
           861.839233,            14.386000,             0.010087
           859.687927,            14.422000,             0.010130
           857.547363,            14.458000,             0.010098
           855.417358,            14.494000,             0.009689
           853.298035,            14.530000,             0.009578
           851.189026,            14.566000,             0.009750
           849.090515,            14.602000,             0.009352
           847.002319,            14.638000,             0.009441
           844.924316,            14.674000,             0.009366
           842.856506,            14.710000,             0.009004
           840.798767,            14.746000,             0.010407
           838.751160,            14.782000,             0.009713
           836.713379,            14.818000,             0.009737
           834.685608,            14.854000,             0.009623
           832.667542,            14.890000,             0.009526
           830.659302,            14.926000,             0.008896
           828.660583,            14.962000,             0.008845
           826.671509,            14.998000,             0.009117
           824.691956,            15.034000,             0.009067
           822.721985,            15.070000,             0.008834
           820.761230,            15.106000,             0.009039
           818.809875,            15.142000,             0.009213
           816.867798,            15.178000,             0.008775
           814.934998,            15.214000,             0.008569
           813.011169,            15.250000,             0.007937
           811.096436,            15.286000,             0.008832
           809.190674,            15.322000,             0.007999
           807.293823,            15.358000,             0.008410
           805.406006,            15.394000,             0.008568
           803.526855,            15.430000,             0.008148
           801.656555,            15.466000,             0.008540
           799.794861,            15.502000,             0.008571
           797.941772,            15.538000,             0.008523
           796.097351,            15.574000,             0.008334
           794.261414,            15.610000,             0.008073
           792.433777,            15.646000,             0.008423
           790.614624,            15.682000,             0.008325
           788.803833,            15.718000,             0.007726
           787.001343,            15.754000,             0.008049
           785.207092,            15.790000,             0.008265
           783.420898,            15.826000,             0.007628
           781.642883,            15.862000,             0.007263
           779.872925,            15.898000,             0.007355
           778.110901,            15.934000,             0.007752
           776.356934,            15.970000,             0.007451
           774.610718,            16.006001,             0.007330
           772.872437,            16.042000,             0.006875
           771.141968,            16.077999,             0.007322
           769.419128,            16.114000,             0.007081
           767.704041,            16.150000,             0.007050
           765.996460,            16.186001,             0.007110
           764.296631,            16.222000,             0.007116
           762.604309,            16.257999,             0.007127
           760.919373,            16.294001,             0.007023
           759.241882,            16.330000,             0.006933
