# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# SAX J1808.4-3658,    400230401,      272.115,      -36.979,      355.385,     -8.14822,      53992.6
# SAX J1808.4-3658,    400230501,      272.115,      -36.979,      355.385,     -8.14822,      54169.7
# SAX J1808.4-3658,    724490201,      272.115,      -36.979,      355.385,     -8.14822,      57123.1
# SAX J1808.4-3658,    560180601,      272.115,     -36.9787,      355.385,     -8.14831,        54740
# SAX J1808.4-3658,     64940101,      272.115,     -36.9783,      355.385,     -8.14781,        51992
#
# Total observation time: 267360.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
           893.129150,            13.882000,             0.043421
           890.819092,            13.918000,             0.044702
           888.520813,            13.954000,             0.044268
           886.234497,            13.990000,             0.043631
           883.959778,            14.026000,             0.044272
           881.696655,            14.062000,             0.044986
           879.445251,            14.098000,             0.044597
           877.205322,            14.134000,             0.044575
           874.976685,            14.170000,             0.044813
           872.759338,            14.206000,             0.044826
           870.553284,            14.242000,             0.045044
           868.358337,            14.278000,             0.044981
           866.174377,            14.314000,             0.045355
           864.001404,            14.350000,             0.045158
           861.839233,            14.386000,             0.046400
           859.687927,            14.422000,             0.045782
           857.547363,            14.458000,             0.044741
           855.417358,            14.494000,             0.044387
           853.298035,            14.530000,             0.044063
           851.189026,            14.566000,             0.044391
           849.090515,            14.602000,             0.042880
           847.002319,            14.638000,             0.044026
           844.924316,            14.674000,             0.043116
           842.856506,            14.710000,             0.045338
           840.798767,            14.746000,             0.045934
           838.751160,            14.782000,             0.045546
           836.713379,            14.818000,             0.045086
           834.685608,            14.854000,             0.045811
           832.667542,            14.890000,             0.045974
           830.659302,            14.926000,             0.043587
           828.660583,            14.962000,             0.044951
           826.671509,            14.998000,             0.044459
           824.691956,            15.034000,             0.044165
           822.721985,            15.070000,             0.044691
           820.761230,            15.106000,             0.044325
           818.809875,            15.142000,             0.044660
           816.867798,            15.178000,             0.044929
           814.934998,            15.214000,             0.044299
           813.011169,            15.250000,             0.044954
           811.096436,            15.286000,             0.043234
           809.190674,            15.322000,             0.043384
           807.293823,            15.358000,             0.044098
           805.406006,            15.394000,             0.045039
           803.526855,            15.430000,             0.044868
           801.656555,            15.466000,             0.044733
           799.794861,            15.502000,             0.043164
           797.941772,            15.538000,             0.044177
           796.097351,            15.574000,             0.044058
           794.261414,            15.610000,             0.043956
           792.433777,            15.646000,             0.043759
           790.614624,            15.682000,             0.044465
           788.803833,            15.718000,             0.043672
